"Subject","Story","Level","Context","Prediction","T_val","z_score"
83,"movie",2,"Non-Social",110,45,0.298131351850023
83,"movie",3,"Non-Social",110,60,0.133513461065222
83,"movie",4,"Non-Social",110,85,0.176816355531479
83,"movie",5,"Non-Social",110,100,0.848519360088984
84,"movie",1,"Non-Social",90,30,0.290899885855479
84,"movie",2,"Non-Social",90,45,0.385133778440327
84,"movie",3,"Non-Social",90,60,0.572906967851296
84,"movie",4,"Non-Social",90,85,0.989142644343784
84,"movie",5,"Non-Social",120,100,0.360677642904823
85,"movie",1,"Non-Social",90,30,0.290899885855479
85,"movie",2,"Non-Social",90,45,0.385133778440327
85,"movie",3,"Non-Social",90,60,0.572906967851296
85,"movie",4,"Non-Social",120,85,0.229346788874674
85,"movie",5,"Non-Social",120,100,0.360677642904823
86,"movie",1,"Non-Social",60,30,1.21996268667141
86,"movie",2,"Non-Social",90,45,0.385133778440327
86,"movie",3,"Non-Social",95,60,0.396301860622167
86,"movie",4,"Non-Social",120,85,0.229346788874674
86,"movie",5,"Non-Social",130,100,0.127164074279338
87,"movie",1,"Non-Social",90,30,0.290899885855479
87,"movie",2,"Non-Social",90,45,0.385133778440327
87,"movie",3,"Non-Social",90,60,0.572906967851296
87,"movie",4,"Non-Social",120,85,0.229346788874674
87,"movie",5,"Non-Social",120,100,0.360677642904823
88,"movie",1,"Non-Social",100,30,0.0187877144165001
88,"movie",2,"Non-Social",100,45,0.043501213295152
88,"movie",3,"Non-Social",100,60,0.219696753393037
88,"movie",4,"Non-Social",100,85,0.582979499937631
88,"movie",5,"Non-Social",100,100,1.33636107727314
89,"movie",1,"Non-Social",38,30,1.90127540726977
89,"movie",2,"Non-Social",54,45,1.61501101296296
89,"movie",3,"Non-Social",71,60,1.24400637532199
89,"movie",4,"Non-Social",99,85,0.623595814378247
89,"movie",5,"Non-Social",120,100,0.360677642904823
90,"movie",1,"Non-Social",90,30,0.290899885855479
90,"movie",2,"Non-Social",90,45,0.385133778440327
90,"movie",3,"Non-Social",90,60,0.572906967851296
90,"movie",4,"Non-Social",100,85,0.582979499937631
90,"movie",5,"Non-Social",115,100,0.604598501496903
91,"movie",1,"Non-Social",120,30,0.638162914960458
91,"movie",2,"Non-Social",120,45,0.639763916995198
91,"movie",3,"Non-Social",180,60,2.60598496227304
91,"movie",4,"Non-Social",180,85,2.66632565531159
91,"movie",5,"Non-Social",180,100,2.56637266020014
92,"movie",1,"Non-Social",180,30,2.49628851659233
92,"movie",2,"Non-Social",180,45,2.68955930786625
92,"movie",3,"Non-Social",180,60,2.60598496227304
92,"movie",4,"Non-Social",180,85,2.66632565531159
92,"movie",5,"Non-Social",180,100,2.56637266020014
93,"movie",1,"Non-Social",120,30,0.638162914960458
93,"movie",2,"Non-Social",130,45,0.981396482140373
93,"movie",3,"Non-Social",150,60,1.54635431889826
93,"movie",4,"Non-Social",140,85,1.04167307768698
93,"movie",5,"Non-Social",130,100,0.127164074279338
94,"movie",1,"Non-Social",120,30,0.638162914960458
94,"movie",2,"Non-Social",135,45,1.15221276471296
94,"movie",3,"Non-Social",180,60,2.60598496227304
94,"movie",4,"Non-Social",95,85,0.786061072140708
94,"movie",5,"Non-Social",130,100,0.127164074279338
95,"movie",1,"Non-Social",100,30,0.0187877144165001
95,"movie",2,"Non-Social",100,45,0.043501213295152
95,"movie",3,"Non-Social",110,60,0.133513461065222
95,"movie",4,"Non-Social",100,85,0.582979499937631
95,"movie",5,"Non-Social",120,100,0.360677642904823
96,"movie",1,"Non-Social",100,30,0.0187877144165001
96,"movie",2,"Non-Social",90,45,0.385133778440327
96,"movie",3,"Non-Social",120,60,0.486723675523481
96,"movie",4,"Non-Social",90,85,0.989142644343784
96,"movie",5,"Non-Social",140,100,0.615005791463499
97,"movie",1,"Non-Social",85,30,0.445743685991468
97,"movie",2,"Non-Social",90,45,0.385133778440327
97,"movie",3,"Non-Social",120,60,0.486723675523481
97,"movie",4,"Non-Social",120,85,0.229346788874674
97,"movie",5,"Non-Social",120,100,0.360677642904823
98,"movie",1,"Non-Social",120,30,0.638162914960458
98,"movie",2,"Non-Social",120,45,0.639763916995198
98,"movie",3,"Non-Social",120,60,0.486723675523481
98,"movie",4,"Non-Social",120,85,0.229346788874674
98,"movie",5,"Non-Social",120,100,0.360677642904823
99,"movie",1,"Non-Social",130,30,0.947850515232436
99,"movie",2,"Non-Social",130,45,0.981396482140373
99,"movie",3,"Non-Social",130,60,0.83993388998174
99,"movie",4,"Non-Social",130,85,0.635509933280827
99,"movie",5,"Non-Social",130,100,0.127164074279338
100,"movie",1,"Non-Social",120,30,0.638162914960458
100,"movie",2,"Non-Social",120,45,0.639763916995198
100,"movie",3,"Non-Social",120,60,0.486723675523481
100,"movie",4,"Non-Social",120,85,0.229346788874674
100,"movie",5,"Non-Social",120,100,0.360677642904823
101,"movie",1,"Non-Social",60,30,1.21996268667141
101,"movie",2,"Non-Social",75,45,0.897582626158089
101,"movie",3,"Non-Social",90,60,0.572906967851296
101,"movie",4,"Non-Social",120,85,0.229346788874674
101,"movie",5,"Non-Social",145,100,0.858926650055579
102,"movie",1,"Non-Social",95,30,0.136056085719489
102,"movie",2,"Non-Social",83,45,0.62427657404195
102,"movie",3,"Non-Social",95,60,0.396301860622167
102,"movie",4,"Non-Social",95,85,0.786061072140708
102,"movie",5,"Non-Social",145,100,0.858926650055579
103,"movie",1,"Non-Social",120,30,0.638162914960458
103,"movie",2,"Non-Social",120,45,0.639763916995198
103,"movie",3,"Non-Social",120,60,0.486723675523481
103,"movie",4,"Non-Social",120,85,0.229346788874674
103,"movie",5,"Non-Social",120,100,0.360677642904823
104,"movie",1,"Non-Social",120,30,0.638162914960458
104,"movie",2,"Non-Social",120,45,0.639763916995198
104,"movie",3,"Non-Social",120,60,0.486723675523481
104,"movie",4,"Non-Social",120,85,0.229346788874674
104,"movie",5,"Non-Social",120,100,0.360677642904823
105,"movie",1,"Non-Social",120,30,0.638162914960458
105,"movie",2,"Non-Social",120,45,0.639763916995198
105,"movie",3,"Non-Social",120,60,0.486723675523481
105,"movie",4,"Non-Social",120,85,0.229346788874674
105,"movie",5,"Non-Social",120,100,0.360677642904823
106,"movie",1,"Non-Social",90,30,0.290899885855479
106,"movie",2,"Non-Social",90,45,0.385133778440327
106,"movie",3,"Non-Social",90,60,0.572906967851296
106,"movie",4,"Non-Social",120,85,0.229346788874674
106,"movie",5,"Non-Social",120,100,0.360677642904823
107,"movie",1,"Non-Social",120,30,0.638162914960458
107,"movie",2,"Non-Social",90,45,0.385133778440327
107,"movie",3,"Non-Social",90,60,0.572906967851296
107,"movie",4,"Non-Social",90,85,0.989142644343784
107,"movie",5,"Non-Social",115,100,0.604598501496903
108,"movie",1,"Non-Social",90,30,0.290899885855479
108,"movie",2,"Non-Social",45,45,1.92248032159361
108,"movie",3,"Non-Social",60,60,1.63253761122607
108,"movie",4,"Non-Social",86,85,1.15160790210624
108,"movie",5,"Non-Social",101,100,1.28757690555473
109,"movie",1,"Non-Social",120,30,0.638162914960458
109,"movie",2,"Non-Social",90,45,0.385133778440327
109,"movie",3,"Non-Social",130,60,0.83993388998174
109,"movie",4,"Non-Social",90,85,0.989142644343784
109,"movie",5,"Non-Social",140,100,0.615005791463499
110,"movie",1,"Non-Social",120,30,0.638162914960458
110,"movie",2,"Non-Social",120,45,0.639763916995198
110,"movie",3,"Non-Social",120,60,0.486723675523481
110,"movie",4,"Non-Social",125,85,0.43242836107775
110,"movie",5,"Non-Social",125,100,0.116756784312742
111,"movie",1,"Non-Social",120,30,0.638162914960458
111,"movie",2,"Non-Social",120,45,0.639763916995198
111,"movie",3,"Non-Social",120,60,0.486723675523481
111,"movie",4,"Non-Social",120,85,0.229346788874674
111,"movie",5,"Non-Social",120,100,0.360677642904823
112,"movie",1,"Non-Social",120,30,0.638162914960458
112,"movie",2,"Non-Social",120,45,0.639763916995198
112,"movie",3,"Non-Social",120,60,0.486723675523481
112,"movie",4,"Non-Social",120,85,0.229346788874674
112,"movie",5,"Non-Social",120,100,0.360677642904823
113,"movie",1,"Non-Social",145,30,1.4123819156404
113,"movie",2,"Non-Social",145,45,1.49384532985814
113,"movie",3,"Non-Social",160,60,1.89956453335652
113,"movie",4,"Non-Social",140,85,1.04167307768698
113,"movie",5,"Non-Social",140,100,0.615005791463499
114,"movie",1,"Non-Social",30,30,2.14902548748735
114,"movie",2,"Non-Social",60,45,1.41003147387585
114,"movie",3,"Non-Social",80,60,0.926117182309555
114,"movie",4,"Non-Social",100,85,0.582979499937631
114,"movie",5,"Non-Social",120,100,0.360677642904823
115,"movie",1,"Non-Social",120,30,0.638162914960458
115,"movie",2,"Non-Social",120,45,0.639763916995198
115,"movie",3,"Non-Social",120,60,0.486723675523481
115,"movie",4,"Non-Social",120,85,0.229346788874674
115,"movie",5,"Non-Social",120,100,0.360677642904823
116,"movie",1,"Non-Social",90,30,0.290899885855479
116,"movie",2,"Non-Social",90,45,0.385133778440327
116,"movie",3,"Non-Social",90,60,0.572906967851296
116,"movie",4,"Non-Social",90,85,0.989142644343784
116,"movie",5,"Non-Social",120,100,0.360677642904823
117,"movie",1,"Non-Social",102,30,0.0807252344708959
117,"movie",2,"Non-Social",124,45,0.776416943053268
117,"movie",3,"Non-Social",98,60,0.290338796284689
117,"movie",4,"Non-Social",120,85,0.229346788874674
117,"movie",5,"Non-Social",130,100,0.127164074279338
118,"movie",1,"Non-Social",190,30,2.80597611686431
118,"movie",3,"Non-Social",190,60,2.95919517673129
119,"movie",1,"Non-Social",90,30,0.290899885855479
119,"movie",2,"Non-Social",90,45,0.385133778440327
119,"movie",3,"Non-Social",90,60,0.572906967851296
119,"movie",4,"Non-Social",120,85,0.229346788874674
119,"movie",5,"Non-Social",120,100,0.360677642904823
120,"movie",1,"Non-Social",90,30,0.290899885855479
120,"movie",2,"Non-Social",90,45,0.385133778440327
120,"movie",3,"Non-Social",90,60,0.572906967851296
120,"movie",4,"Non-Social",90,85,0.989142644343784
120,"movie",5,"Non-Social",120,100,0.360677642904823
121,"movie",1,"Non-Social",30,30,2.14902548748735
121,"movie",2,"Non-Social",45,45,1.92248032159361
121,"movie",3,"Non-Social",60,60,1.63253761122607
121,"movie",4,"Non-Social",85,85,1.19222421654686
121,"movie",5,"Non-Social",100,100,1.33636107727314
122,"movie",1,"Non-Social",30,30,2.14902548748735
122,"movie",2,"Non-Social",50,45,1.75166403902103
122,"movie",3,"Non-Social",70,60,1.27932739676781
122,"movie",4,"Non-Social",90,85,0.989142644343784
122,"movie",5,"Non-Social",110,100,0.848519360088984
123,"movie",1,"Non-Social",120,30,0.638162914960458
123,"movie",2,"Non-Social",120,45,0.639763916995198
123,"movie",3,"Non-Social",120,60,0.486723675523481
123,"movie",4,"Non-Social",120,85,0.229346788874674
123,"movie",5,"Non-Social",150,100,1.10284750864766
124,"movie",1,"Non-Social",139,30,1.22656935547722
124,"movie",2,"Non-Social",136,45,1.18637602122748
124,"movie",3,"Non-Social",158,60,1.82892249046487
124,"movie",4,"Non-Social",126,85,0.473044675518366
124,"movie",5,"Non-Social",168,100,1.98096259957915
125,"movie",1,"Non-Social",100,30,0.0187877144165001
125,"movie",2,"Non-Social",100,45,0.043501213295152
125,"movie",3,"Non-Social",100,60,0.219696753393037
125,"movie",4,"Non-Social",100,85,0.582979499937631
125,"movie",5,"Non-Social",120,100,0.360677642904823
126,"movie",1,"Non-Social",90,30,0.290899885855479
126,"movie",2,"Non-Social",105,45,0.127315069277435
126,"movie",3,"Non-Social",90,60,0.572906967851296
126,"movie",4,"Non-Social",120,85,0.229346788874674
126,"movie",5,"Non-Social",130,100,0.127164074279338
127,"movie",1,"Non-Social",90,30,0.290899885855479
127,"movie",2,"Non-Social",90,45,0.385133778440327
127,"movie",3,"Non-Social",120,60,0.486723675523481
127,"movie",4,"Non-Social",180,85,2.66632565531159
127,"movie",5,"Non-Social",150,100,1.10284750864766
128,"movie",1,"Non-Social",120,30,0.638162914960458
128,"movie",2,"Non-Social",120,45,0.639763916995198
128,"movie",3,"Non-Social",90,60,0.572906967851296
128,"movie",4,"Non-Social",180,85,2.66632565531159
129,"movie",1,"Non-Social",60,30,1.21996268667141
129,"movie",2,"Non-Social",60,45,1.41003147387585
129,"movie",3,"Non-Social",60,60,1.63253761122607
129,"movie",4,"Non-Social",120,85,0.229346788874674
129,"movie",5,"Non-Social",120,100,0.360677642904823
130,"movie",1,"Non-Social",90,30,0.290899885855479
130,"movie",2,"Non-Social",90,45,0.385133778440327
130,"movie",3,"Non-Social",60,60,1.63253761122607
130,"movie",4,"Non-Social",93,85,0.867293701021938
130,"movie",5,"Non-Social",100,100,1.33636107727314
131,"movie",1,"Non-Social",90,30,0.290899885855479
131,"movie",2,"Non-Social",60,45,1.41003147387585
131,"movie",3,"Non-Social",120,60,0.486723675523481
131,"movie",4,"Non-Social",150,85,1.44783622209313
131,"movie",5,"Non-Social",120,100,0.360677642904823
132,"movie",1,"Non-Social",89,30,0.321868645882676
132,"movie",2,"Non-Social",96,45,0.180154239353222
132,"movie",3,"Non-Social",120,60,0.486723675523481
132,"movie",4,"Non-Social",127,85,0.513660989958981
132,"movie",5,"Non-Social",142,100,0.712574134900331
133,"movie",1,"Non-Social",160,30,1.87691331604837
133,"movie",2,"Non-Social",160,45,2.0062941775759
133,"movie",3,"Non-Social",160,60,1.89956453335652
133,"movie",4,"Non-Social",160,85,1.85399936649928
133,"movie",5,"Non-Social",160,100,1.59068922583182
134,"movie",1,"Non-Social",100,30,0.0187877144165001
134,"movie",2,"Non-Social",100,45,0.043501213295152
134,"movie",3,"Non-Social",120,60,0.486723675523481
134,"movie",4,"Non-Social",120,85,0.229346788874674
134,"movie",5,"Non-Social",130,100,0.127164074279338
135,"movie",1,"Non-Social",120,30,0.638162914960458
135,"movie",2,"Non-Social",120,45,0.639763916995198
135,"movie",3,"Non-Social",120,60,0.486723675523481
135,"movie",4,"Non-Social",120,85,0.229346788874674
135,"movie",5,"Non-Social",120,100,0.360677642904823
136,"movie",1,"Non-Social",95,30,0.136056085719489
136,"movie",2,"Non-Social",95,45,0.21431749586774
136,"movie",3,"Non-Social",95,60,0.396301860622167
136,"movie",4,"Non-Social",95,85,0.786061072140708
136,"movie",5,"Non-Social",125,100,0.116756784312742
137,"movie",1,"Non-Social",85,30,0.445743685991468
137,"movie",2,"Non-Social",50,45,1.75166403902103
137,"movie",3,"Non-Social",60,60,1.63253761122607
137,"movie",4,"Non-Social",85,85,1.19222421654686
137,"movie",5,"Non-Social",100,100,1.33636107727314
138,"movie",1,"Non-Social",90,30,0.290899885855479
138,"movie",2,"Non-Social",90,45,0.385133778440327
138,"movie",3,"Non-Social",90,60,0.572906967851296
138,"movie",4,"Non-Social",120,85,0.229346788874674
138,"movie",5,"Non-Social",120,100,0.360677642904823
139,"movie",1,"Non-Social",125,30,0.793006715096447
139,"movie",2,"Non-Social",125,45,0.810580199567785
139,"movie",3,"Non-Social",125,60,0.663328782752611
139,"movie",4,"Non-Social",125,85,0.43242836107775
139,"movie",5,"Non-Social",125,100,0.116756784312742
140,"movie",1,"Non-Social",100,30,0.0187877144165001
140,"movie",2,"Non-Social",120,45,0.639763916995198
140,"movie",3,"Non-Social",120,60,0.486723675523481
140,"movie",4,"Non-Social",125,85,0.43242836107775
140,"movie",5,"Non-Social",125,100,0.116756784312742
141,"movie",1,"Non-Social",90,30,0.290899885855479
141,"movie",2,"Non-Social",90,45,0.385133778440327
141,"movie",3,"Non-Social",90,60,0.572906967851296
141,"movie",4,"Non-Social",110,85,0.176816355531479
141,"movie",5,"Non-Social",130,100,0.127164074279338
142,"movie",1,"Non-Social",180,30,2.49628851659233
142,"movie",2,"Non-Social",140,45,1.32302904728555
142,"movie",3,"Non-Social",130,60,0.83993388998174
142,"movie",4,"Non-Social",150,85,1.44783622209313
142,"movie",5,"Non-Social",120,100,0.360677642904823
143,"movie",1,"Non-Social",110,30,0.328475314688479
143,"movie",2,"Non-Social",100,45,0.043501213295152
143,"movie",3,"Non-Social",120,60,0.486723675523481
143,"movie",4,"Non-Social",95,85,0.786061072140708
143,"movie",5,"Non-Social",140,100,0.615005791463499
144,"movie",1,"Non-Social",130,30,0.947850515232436
144,"movie",2,"Non-Social",130,45,0.981396482140373
144,"movie",3,"Non-Social",120,60,0.486723675523481
144,"movie",4,"Non-Social",120,85,0.229346788874674
144,"movie",5,"Non-Social",130,100,0.127164074279338
145,"movie",1,"Non-Social",120,30,0.638162914960458
145,"movie",2,"Non-Social",95,45,0.21431749586774
145,"movie",3,"Non-Social",123,60,0.592686739860959
145,"movie",4,"Non-Social",90,85,0.989142644343784
145,"movie",5,"Non-Social",120,100,0.360677642904823
146,"movie",1,"Non-Social",75,30,0.755431286263447
146,"movie",2,"Non-Social",85,45,0.555950061012915
146,"movie",3,"Non-Social",95,60,0.396301860622167
146,"movie",4,"Non-Social",120,85,0.229346788874674
146,"movie",5,"Non-Social",140,100,0.615005791463499
147,"movie",1,"Non-Social",130,30,0.947850515232436
147,"movie",2,"Non-Social",130,45,0.981396482140373
147,"movie",3,"Non-Social",130,60,0.83993388998174
147,"movie",4,"Non-Social",130,85,0.635509933280827
147,"movie",5,"Non-Social",130,100,0.127164074279338
148,"movie",1,"Non-Social",90,30,0.290899885855479
148,"movie",2,"Non-Social",90,45,0.385133778440327
148,"movie",3,"Non-Social",90,60,0.572906967851296
148,"movie",4,"Non-Social",100,85,0.582979499937631
148,"movie",5,"Non-Social",120,100,0.360677642904823
149,"movie",1,"Non-Social",80,30,0.600587486127457
149,"movie",2,"Non-Social",90,45,0.385133778440327
149,"movie",3,"Non-Social",90,60,0.572906967851296
149,"movie",4,"Non-Social",95,85,0.786061072140708
149,"movie",5,"Non-Social",120,100,0.360677642904823
150,"movie",1,"Non-Social",60,30,1.21996268667141
150,"movie",2,"Non-Social",60,45,1.41003147387585
150,"movie",3,"Non-Social",60,60,1.63253761122607
150,"movie",4,"Non-Social",90,85,0.989142644343784
150,"movie",5,"Non-Social",100,100,1.33636107727314
1,"podcast",1,"Non-Social",15,15,0.948047432232705
1,"podcast",2,"Non-Social",33,30,0.859281303809542
1,"podcast",3,"Non-Social",55,55,0.754953711242507
1,"podcast",4,"Non-Social",77,75,0.859216440342113
1,"podcast",5,"Non-Social",110,105,0.712646273637912
2,"podcast",1,"Non-Social",60,15,0.57632611887991
2,"podcast",2,"Non-Social",60,30,0.178312399359404
2,"podcast",3,"Non-Social",60,55,0.56702962115559
2,"podcast",4,"Non-Social",90,75,0.311497558790259
2,"podcast",5,"Non-Social",120,105,0.214756469046916
3,"podcast",1,"Non-Social",20,15,0.778672593220192
3,"podcast",2,"Non-Social",40,30,0.590275528913889
3,"podcast",3,"Non-Social",60,55,0.56702962115559
3,"podcast",4,"Non-Social",90,75,0.311497558790259
3,"podcast",5,"Non-Social",120,105,0.214756469046916
4,"podcast",1,"Non-Social",40,15,0.101173237170141
4,"podcast",2,"Non-Social",40,30,0.590275528913889
4,"podcast",3,"Non-Social",55,55,0.754953711242507
4,"podcast",4,"Non-Social",80,75,0.732819775368608
4,"podcast",5,"Non-Social",120,105,0.214756469046916
5,"podcast",1,"Non-Social",15,15,0.948047432232705
5,"podcast",2,"Non-Social",30,30,0.974569493050536
5,"podcast",3,"Non-Social",120,55,1.68805945988741
5,"podcast",4,"Non-Social",150,75,2.21643574067983
6,"podcast",1,"Non-Social",100,15,1.93132483098001
6,"podcast",2,"Non-Social",100,30,1.71548825590599
6,"podcast",3,"Non-Social",120,55,1.68805945988741
6,"podcast",4,"Non-Social",120,75,0.952469090944787
6,"podcast",5,"Non-Social",120,105,0.214756469046916
7,"podcast",1,"Non-Social",15,15,0.948047432232705
7,"podcast",2,"Non-Social",45,30,0.398128546845566
7,"podcast",3,"Non-Social",80,55,0.184666739192076
7,"podcast",4,"Non-Social",90,75,0.311497558790259
7,"podcast",5,"Non-Social",120,105,0.214756469046916
8,"podcast",1,"Non-Social",15,15,0.948047432232705
8,"podcast",2,"Non-Social",75,30,0.754753345564374
8,"podcast",3,"Non-Social",56,55,0.717368893225123
8,"podcast",4,"Non-Social",75,75,0.943480883657782
8,"podcast",5,"Non-Social",132,105,0.382711296462279
9,"podcast",1,"Non-Social",20,15,0.778672593220192
9,"podcast",2,"Non-Social",40,30,0.590275528913889
9,"podcast",3,"Non-Social",60,55,0.56702962115559
9,"podcast",4,"Non-Social",80,75,0.732819775368608
9,"podcast",5,"Non-Social",110,105,0.712646273637912
10,"podcast",1,"Non-Social",30,15,0.439922915195166
10,"podcast",2,"Non-Social",35,30,0.782422510982212
10,"podcast",3,"Non-Social",75,55,0.00325735089484013
10,"podcast",4,"Non-Social",90,75,0.311497558790259
10,"podcast",5,"Non-Social",120,105,0.214756469046916
11,"podcast",1,"Non-Social",30,15,0.439922915195166
11,"podcast",2,"Non-Social",45,30,0.398128546845566
11,"podcast",3,"Non-Social",60,55,0.56702962115559
11,"podcast",4,"Non-Social",90,75,0.311497558790259
11,"podcast",5,"Non-Social",120,105,0.214756469046916
12,"podcast",1,"Non-Social",60,15,0.57632611887991
12,"podcast",2,"Non-Social",110,30,2.09978222004264
12,"podcast",3,"Non-Social",120,55,1.68805945988741
12,"podcast",4,"Non-Social",100,75,0.10982465778809
12,"podcast",5,"Non-Social",115,105,0.463701371342414
13,"podcast",1,"Non-Social",15,15,0.948047432232705
13,"podcast",2,"Non-Social",30,30,0.974569493050536
13,"podcast",3,"Non-Social",60,55,0.56702962115559
13,"podcast",4,"Non-Social",120,75,0.952469090944787
13,"podcast",5,"Non-Social",120,105,0.214756469046916
14,"podcast",1,"Non-Social",25,15,0.609297754207679
14,"podcast",2,"Non-Social",45,30,0.398128546845566
14,"podcast",3,"Non-Social",70,55,0.191181440981757
14,"podcast",4,"Non-Social",85,75,0.522158667079433
14,"podcast",5,"Non-Social",130,105,0.28313333554408
15,"podcast",1,"Non-Social",90,15,1.59257515295499
15,"podcast",2,"Non-Social",90,30,1.33119429176934
15,"podcast",3,"Non-Social",90,55,0.56051491936591
15,"podcast",4,"Non-Social",120,75,0.952469090944787
15,"podcast",5,"Non-Social",150,105,1.27891294472607
16,"podcast",1,"Non-Social",40,15,0.101173237170141
16,"podcast",2,"Non-Social",40,30,0.590275528913889
16,"podcast",3,"Non-Social",60,55,0.56702962115559
16,"podcast",4,"Non-Social",90,75,0.311497558790259
16,"podcast",5,"Non-Social",110,105,0.712646273637912
17,"podcast",1,"Non-Social",60,15,0.57632611887991
17,"podcast",2,"Non-Social",60,30,0.178312399359404
17,"podcast",3,"Non-Social",60,55,0.56702962115559
17,"podcast",4,"Non-Social",80,75,0.732819775368608
17,"podcast",5,"Non-Social",120,105,0.214756469046916
18,"podcast",1,"Non-Social",70,15,0.915075796904936
18,"podcast",2,"Non-Social",80,30,0.946900327632697
18,"podcast",3,"Non-Social",80,55,0.184666739192076
18,"podcast",4,"Non-Social",80,75,0.732819775368608
18,"podcast",5,"Non-Social",110,105,0.712646273637912
19,"podcast",1,"Non-Social",90,15,1.59257515295499
19,"podcast",2,"Non-Social",90,30,1.33119429176934
19,"podcast",3,"Non-Social",90,55,0.56051491936591
19,"podcast",4,"Non-Social",90,75,0.311497558790259
19,"podcast",5,"Non-Social",120,105,0.214756469046916
20,"podcast",1,"Non-Social",60,15,0.57632611887991
20,"podcast",2,"Non-Social",60,30,0.178312399359404
20,"podcast",3,"Non-Social",55,55,0.754953711242507
20,"podcast",5,"Non-Social",120,105,0.214756469046916
21,"podcast",1,"Non-Social",20,15,0.778672593220192
21,"podcast",2,"Non-Social",30,30,0.974569493050536
21,"podcast",3,"Non-Social",60,55,0.56702962115559
21,"podcast",4,"Non-Social",90,75,0.311497558790259
21,"podcast",5,"Non-Social",120,105,0.214756469046916
22,"podcast",1,"Non-Social",25,15,0.609297754207679
22,"podcast",2,"Non-Social",50,30,0.205981564777242
22,"podcast",3,"Non-Social",70,55,0.191181440981757
22,"podcast",4,"Non-Social",90,75,0.311497558790259
22,"podcast",5,"Non-Social",130,105,0.28313333554408
23,"podcast",1,"Non-Social",45,15,0.0682016018423719
23,"podcast",2,"Non-Social",45,30,0.398128546845566
23,"podcast",3,"Non-Social",65,55,0.379105531068673
23,"podcast",4,"Non-Social",90,75,0.311497558790259
23,"podcast",5,"Non-Social",120,105,0.214756469046916
24,"podcast",1,"Non-Social",40,15,0.101173237170141
24,"podcast",2,"Non-Social",40,30,0.590275528913889
24,"podcast",3,"Non-Social",66,55,0.34152071305129
24,"podcast",4,"Non-Social",88,75,0.395762002105929
24,"podcast",5,"Non-Social",110,105,0.712646273637912
25,"podcast",1,"Non-Social",45,15,0.0682016018423719
25,"podcast",2,"Non-Social",45,30,0.398128546845566
25,"podcast",3,"Non-Social",60,55,0.56702962115559
25,"podcast",4,"Non-Social",90,75,0.311497558790259
25,"podcast",5,"Non-Social",120,105,0.214756469046916
26,"podcast",1,"Non-Social",30,15,0.439922915195166
26,"podcast",2,"Non-Social",30,30,0.974569493050536
26,"podcast",3,"Non-Social",60,55,0.56702962115559
26,"podcast",4,"Non-Social",90,75,0.311497558790259
26,"podcast",5,"Non-Social",120,105,0.214756469046916
27,"podcast",1,"Non-Social",30,15,0.439922915195166
27,"podcast",2,"Non-Social",60,30,0.178312399359404
27,"podcast",3,"Non-Social",55,55,0.754953711242507
27,"podcast",4,"Non-Social",75,75,0.943480883657782
27,"podcast",5,"Non-Social",105,105,0.96159117593341
28,"podcast",1,"Non-Social",20,15,0.778672593220192
28,"podcast",2,"Non-Social",40,30,0.590275528913889
28,"podcast",3,"Non-Social",80,55,0.184666739192076
28,"podcast",4,"Non-Social",90,75,0.311497558790259
28,"podcast",5,"Non-Social",120,105,0.214756469046916
29,"podcast",1,"Non-Social",16,15,0.914172464430202
29,"podcast",2,"Non-Social",32,30,0.897710700223206
29,"podcast",3,"Non-Social",56,55,0.717368893225123
29,"podcast",4,"Non-Social",78,75,0.817084218684278
29,"podcast",5,"Non-Social",110,105,0.712646273637912
30,"podcast",1,"Non-Social",80,15,1.25382547492996
30,"podcast",2,"Non-Social",80,30,0.946900327632697
30,"podcast",3,"Non-Social",80,55,0.184666739192076
30,"podcast",4,"Non-Social",80,75,0.732819775368608
30,"podcast",5,"Non-Social",120,105,0.214756469046916
31,"podcast",1,"Non-Social",50,15,0.237576440854885
31,"podcast",2,"Non-Social",50,30,0.205981564777242
31,"podcast",3,"Non-Social",70,55,0.191181440981757
31,"podcast",4,"Non-Social",90,75,0.311497558790259
31,"podcast",5,"Non-Social",120,105,0.214756469046916
32,"podcast",1,"Non-Social",25,15,0.609297754207679
32,"podcast",2,"Non-Social",40,30,0.590275528913889
32,"podcast",3,"Non-Social",60,55,0.56702962115559
32,"podcast",4,"Non-Social",90,75,0.311497558790259
32,"podcast",5,"Non-Social",120,105,0.214756469046916
33,"podcast",1,"Non-Social",40,15,0.101173237170141
33,"podcast",2,"Non-Social",60,30,0.178312399359404
33,"podcast",3,"Non-Social",120,55,1.68805945988741
33,"podcast",4,"Non-Social",150,75,2.21643574067983
34,"podcast",1,"Non-Social",35,15,0.270548076182654
34,"podcast",2,"Non-Social",35,30,0.782422510982212
34,"podcast",3,"Non-Social",65,55,0.379105531068673
34,"podcast",4,"Non-Social",80,75,0.732819775368608
34,"podcast",5,"Non-Social",120,105,0.214756469046916
35,"podcast",1,"Non-Social",30,15,0.439922915195166
35,"podcast",2,"Non-Social",60,30,0.178312399359404
35,"podcast",3,"Non-Social",70,55,0.191181440981757
35,"podcast",4,"Non-Social",90,75,0.311497558790259
35,"podcast",5,"Non-Social",120,105,0.214756469046916
36,"podcast",1,"Non-Social",60,15,0.57632611887991
36,"podcast",2,"Non-Social",60,30,0.178312399359404
36,"podcast",3,"Non-Social",60,55,0.56702962115559
